Voltage(V),SoE (%)
3.531875,27.98861096
3.531762,27.97532411
3.531703,27.96203726
3.531738,27.94875041
3.531599,27.93556094
3.531532,27.92229573
3.531469,27.90901969
3.531472,27.89567874
3.531448,27.88240271
3.531421,27.86925652
3.531338,27.85587229
3.53126,27.84265036
3.531167,27.82938515
3.531073,27.8160983
3.531104,27.80283309
3.530967,27.78957869
3.530773,27.77630266
3.530725,27.76304827
3.530626,27.74976142
3.530598,27.73652867
3.530571,27.72325264
3.530414,27.70996579
3.530287,27.69668976
3.530317,27.68347864
3.530188,27.67022425
3.530212,27.65694822
3.530149,27.64370465
3.530145,27.63037452
3.530127,27.61712013
3.530042,27.60385492
3.529955,27.59056807
3.529916,27.57733532
3.529829,27.56408092
3.529778,27.55080489
3.529655,27.5374964
3.529522,27.52427447
3.529407,27.51110664
3.529326,27.49776569
3.529225,27.48453294
3.529204,27.47128937
3.529118,27.45805661
3.529037,27.44470484
3.528996,27.43146127
3.5289,27.41820688
3.528913,27.40494167
3.52891,27.39170892
3.52886,27.37846535
3.528777,27.36521096
3.528733,27.35194574
3.528654,27.33869135
3.528623,27.3254586
3.528525,27.31209601
3.528409,27.29889572
3.528334,27.28561969
3.528136,27.2724194
3.528099,27.25916501
3.527956,27.24593225
3.527884,27.23258048
3.527884,27.21941265
3.527781,27.2061799
3.527704,27.19283895
3.527609,27.17959538
3.527576,27.16639509
3.527581,27.15315152
3.527613,27.13982138
3.527551,27.12665355
3.52747,27.11334506
3.527368,27.10011231
3.52731,27.08682546
3.527288,27.07362517
3.527161,27.06031668
3.527027,27.04712721
3.52691,27.03380789
3.526801,27.0205535
3.52669,27.00733157
3.526723,26.9941421
3.526656,26.98082279
3.526539,26.96759004
3.526453,26.95435729
3.526353,26.94112454
3.526313,26.9277944
3.526224,26.91460493
3.526289,26.901383
3.526245,26.88806369
3.526227,26.87484176
3.526113,26.86158737
3.52605,26.8483979
3.525977,26.83515432
3.525949,26.82182419
3.525818,26.80859144
3.525758,26.79536951
3.525534,26.78216922
3.525421,26.76883909
3.525398,26.75561716
3.525319,26.74241687
3.525197,26.72910837
3.525141,26.71590808
3.52507,26.70265369
3.525035,26.6894534
3.524956,26.67613409
3.524938,26.66290134
3.524922,26.64964695
3.524885,26.63644665
3.524802,26.62313816
3.524759,26.60992705
3.52466,26.59666184
3.524569,26.58347237
3.524536,26.5701747
3.524388,26.55696359
3.524356,26.54373084
3.52418,26.53044398
3.524127,26.51725451
3.524029,26.50403258
3.523894,26.49072409
3.523835,26.4775238
3.523835,26.46431269
3.523683,26.45101502
3.523608,26.43779308
3.523523,26.42461443
3.523587,26.4112843
3.523542,26.39805155
3.523509,26.38482962
3.523418,26.37165097
3.523397,26.35832084
3.523247,26.34512054
3.523198,26.33190943
3.523163,26.31871996
3.523101,26.30541147
3.523002,26.292222
3.52282,26.27898925
3.522696,26.26577814
3.522602,26.25249128
3.522517,26.23931263
3.522485,26.22605824
3.522382,26.21277139
3.522258,26.19956028
3.522175,26.18633835
3.522161,26.17304068
3.522131,26.1598512
3.522054,26.14665091
3.522064,26.13334242
3.522045,26.12016377
3.521949,26.10695266
3.521928,26.09374155
3.521833,26.08042224
3.521685,26.06721112
3.521656,26.05400001
3.521539,26.04077808
3.521439,26.02756697
3.521304,26.01435586
3.521254,26.00104737
3.521181,25.98782544
3.52105,25.97462514
3.520956,25.96137075
3.520887,25.94815964
3.520805,25.93492689
3.520706,25.9217266
3.520691,25.90853713
3.520761,25.89531519
3.520655,25.88199588
3.520609,25.86879559
3.52052,25.85556284
3.520486,25.84237337
3.52038,25.82905406
3.520308,25.81585377
3.520209,25.80264266
3.520118,25.78944236
3.519962,25.77622043
3.519884,25.7629444
3.519736,25.74973329
3.519671,25.73654382
3.519571,25.72332189
3.519498,25.71012159
3.519522,25.69685638
3.519358,25.68365609
3.519304,25.67044498
3.51925,25.65724469
3.519264,25.64391456
3.519214,25.63079
3.519142,25.61756807
3.519111,25.60436778
3.518984,25.59103765
3.518923,25.57783736
3.518856,25.56463707
3.518777,25.55148006
3.518592,25.53823648
3.518433,25.52493881
3.518366,25.5117277
3.518302,25.49854905
3.518221,25.48535958
3.518194,25.47207273
3.518128,25.45886162
3.517978,25.4456505
3.51792,25.43246103
3.517788,25.41921746
3.51782,25.40601717
3.517827,25.39284934
3.517776,25.37964905
3.517681,25.36631891
3.51763,25.35315108
3.517557,25.33996161
3.517498,25.32672886
3.517351,25.31353939
3.517237,25.30034992
3.517122,25.28714962
3.516968,25.27393851
3.516921,25.26065166
3.516886,25.24744055
3.516747,25.23427272
3.516615,25.22106161
3.51661,25.20778558
3.516489,25.1946502
3.516431,25.18139581
3.5164,25.16821716
3.516419,25.15502769
3.516392,25.14174084
3.516246,25.12857301
3.516226,25.11527533
3.516119,25.10212914
3.516038,25.08889639
3.515959,25.0757502
3.515878,25.06254991
3.515731,25.04930634
3.515676,25.03611686
3.515517,25.02286247
3.515359,25.00970546
3.51533,24.99648353
3.515229,24.98330488
3.515171,24.97002885
3.515107,24.95687183
3.51501,24.94360662
3.514898,24.93043879
3.514825,24.9171844
3.514897,24.90403821
3.514857,24.89080546
3.514765,24.87754024
3.514669,24.86442651
3.514613,24.85122622
3.5145,24.83798265
3.514384,24.82482564
3.514385,24.81158207
3.514194,24.79842505
3.514016,24.78518148
3.51394,24.77198119
3.513849,24.75875926
3.513827,24.74559143
3.513725,24.73234786
3.513638,24.7191692
3.513577,24.70594727
3.513411,24.69277944
3.513334,24.67951423
3.513378,24.66636804
3.51337,24.65312447
3.513316,24.63993499
3.513259,24.62681044
3.51313,24.61352359
3.513049,24.6003774
3.512975,24.58715547
3.512827,24.57398764
3.512762,24.5608198
3.512631,24.54755459
3.51245,24.5343543
3.512417,24.52117565
3.512342,24.50800782
3.512199,24.49474261
3.512139,24.48155313
3.512023,24.46839612
3.511965,24.45515255
3.511862,24.44195226
3.511887,24.42881689
3.51186,24.41555167
3.511788,24.40240548
3.511713,24.38917273
3.511643,24.37599408
3.511551,24.36284789
3.51152,24.34957186
3.51136,24.33643648
3.511296,24.32329029
3.511138,24.31001426
3.511028,24.29684643
3.5109,24.28372188
3.510796,24.27044585
3.510752,24.25732129
3.510592,24.24416428
3.51053,24.23087743
3.510503,24.21766632
3.510347,24.20453095
3.510262,24.19129819
3.510245,24.17818446
3.510262,24.16499499
3.510238,24.15182716
3.510105,24.13859441
3.509985,24.12545903
3.50991,24.11222628
3.509857,24.09908009
3.509764,24.08583652
3.509665,24.07269033
3.509571,24.05942512
3.509318,24.04631138
3.509245,24.03304617
3.509162,24.01993244
3.509062,24.00674297
3.509031,23.99354268
3.508891,23.98039648
3.508797,23.96716373
3.508698,23.95401754
3.508595,23.94080643
3.508751,23.92761696
3.508678,23.91444913
3.508551,23.90123801
3.508481,23.8880269
3.508396,23.87492399
3.508306,23.86169124
3.508257,23.84857751
3.508121,23.83534475
3.507997,23.82219856
3.507874,23.80898745
3.507697,23.79584126
3.50762,23.78259769
3.507576,23.76946232
3.507442,23.75624038
3.507318,23.74316993
3.507285,23.729948
3.507183,23.71671525
3.507129,23.7035907
3.507054,23.69043368
3.507006,23.67721175
3.507012,23.66406556
3.50687,23.65082199
3.506798,23.63770826
3.506659,23.62450796
3.506591,23.61138341
3.506534,23.59813984
3.506431,23.58499365
3.506351,23.57189074
3.506168,23.55864716
3.506074,23.54552261
3.505921,23.5323656
3.505871,23.51913285
3.505747,23.50597584
3.505686,23.4928621
3.505635,23.47967263
3.505528,23.46643988
3.505429,23.45334779
3.505354,23.44016914
3.505348,23.42690393
3.50528,23.41381183
3.505149,23.40061154
3.505085,23.38741125
3.505051,23.3742867
3.504871,23.36106477
3.504839,23.34794021
3.504725,23.33479402
3.5046,23.32164783
3.504399,23.30846918
3.504317,23.29523643
3.504233,23.28216597
3.504112,23.2689765
3.504096,23.25577621
3.50401,23.24266248
3.503839,23.22946219
3.503757,23.21629435
3.50364,23.20308324
3.503684,23.18991541
3.503673,23.17679086
3.503553,23.16363385
3.503466,23.15040109
3.503347,23.13731982
3.503312,23.12408707
3.503226,23.11096252
3.503082,23.09774059
3.502934,23.08461603
3.502792,23.07146984
3.502695,23.05828037
3.502492,23.04516664
3.502467,23.03194471
3.502359,23.01879851
3.502277,23.00566314
3.502171,22.99254941
3.502047,22.9793383
3.50201,22.96623539
3.50194,22.95305673
3.501944,22.93984562
3.501886,22.92673189
3.501802,22.91359652
3.501669,22.90045032
3.501597,22.88722839
3.501513,22.87403892
3.501376,22.86092519
3.501308,22.847779
3.501163,22.83466526
3.501048,22.82146497
3.500911,22.80834042
3.500733,22.79515095
3.500646,22.7820264
3.500599,22.76881528
3.500513,22.75570155
3.50047,22.74254454
3.500317,22.72941999
3.500188,22.71624134
3.500133,22.70311678
3.500127,22.68998141
3.500031,22.67685686
3.499984,22.66367821
3.49988,22.65051038
3.499725,22.63736418
3.499648,22.62423963
3.499632,22.61106098
3.499469,22.59789315
3.499328,22.58476859
3.499154,22.5715683
3.499028,22.55845457
3.498958,22.54533002
3.498829,22.53211891
3.498772,22.51900517
3.498667,22.50582652
3.498562,22.49279935
3.498429,22.47959906
3.498364,22.46646369
3.498317,22.45329585
3.498348,22.4401713
3.498284,22.42703593
3.498107,22.41391138
3.498024,22.4007219
3.497933,22.38760817
3.497833,22.37446198
3.497747,22.36133743
3.497555,22.34814796
3.497417,22.3350234
3.497234,22.32188803
3.49716,22.30875266
3.497084,22.29562811
3.49699,22.28251437
3.496864,22.26930326
3.49675,22.25617871
3.49666,22.24305416
3.496529,22.22986469
3.496469,22.21677259
3.496515,22.20363722
3.496425,22.19046939
3.496329,22.17733402
3.496277,22.1642311
3.496118,22.15111737
3.495995,22.13794954
3.495936,22.12485745
3.495847,22.11170044
3.495681,22.09854342
3.49557,22.08538641
3.495407,22.0722835
3.495248,22.05911567
3.495079,22.04603439
3.495081,22.03286656
3.494947,22.01977447
3.49459,22.00659582
3.494794,21.99353619
3.494612,21.98034671
3.494583,21.96721134
3.494538,21.95409761
3.494493,21.94089732
3.494452,21.92780522
3.494305,21.91470231
3.494165,21.90156694
3.49414,21.88838829
3.493951,21.87537193
3.493881,21.86213918
3.493749,21.84906873
3.49348,21.8359009
3.493345,21.82281963
3.493314,21.80970589
3.493195,21.79657052
3.493129,21.78344597
3.493012,21.77034306
3.492862,21.75720768
3.492785,21.74401821
3.492716,21.7309694
3.492568,21.71780157
3.492618,21.70465538
3.492517,21.69156328
3.492395,21.67847119
3.492319,21.66533582
3.492172,21.652287
3.492082,21.63903261
3.491965,21.62596216
3.491875,21.61288089
3.491715,21.59975634
3.491494,21.5866426
3.491367,21.57349641
3.491305,21.56037186
3.491161,21.54726895
3.491084,21.53413357
3.490963,21.5210523
3.490812,21.50789529
3.490765,21.49475992
3.490627,21.48168946
3.490639,21.46855409
3.490587,21.455462
3.490479,21.44238073
3.490401,21.42925617
3.49026,21.41608834
3.49017,21.40298543
3.490034,21.3898717
3.48996,21.37673633
3.489799,21.36364423
3.489628,21.35050886
3.489464,21.33740595
3.489347,21.32432468
3.489193,21.31123258
3.489115,21.29810803
3.48896,21.28497266
3.488894,21.27189139
3.488811,21.25875601
3.488699,21.24569638
3.488591,21.23255019
3.488544,21.21941482
3.488495,21.20635518
3.4884,21.19321981
3.488301,21.18010608
3.488173,21.16702481
3.488071,21.15394353
3.487984,21.14081898
3.487818,21.12775935
3.487659,21.11461316
3.487471,21.10157516
3.487283,21.08843979
3.48718,21.0752936
3.487135,21.06220151
3.487045,21.04909859
3.486922,21.03601732
3.486776,21.02292523
3.486695,21.00977904
3.486559,20.9967194
3.486558,20.98359485
3.486486,20.97055686
3.48637,20.95741067
3.486224,20.94428611
3.486168,20.93120484
3.486027,20.91816685
3.485946,20.9050423
3.485786,20.89191774
3.485662,20.87887975
3.485477,20.86576602
3.485264,20.85259819
3.485226,20.83954937
3.485095,20.82644646
3.484981,20.81338683
3.48479,20.80028391
3.484722,20.78713772
3.484556,20.77403481
3.484449,20.76094272
3.484435,20.74790472
3.484332,20.73479099
3.484255,20.72174218
3.484223,20.70867173
3.484034,20.69557963
3.483939,20.68243344
3.4838,20.66938463
3.483687,20.65630336
3.483562,20.64316798
3.483418,20.63012999
3.48327,20.61701626
3.483148,20.60394581
3.482971,20.59079961
3.482842,20.57773998
3.482716,20.56466953
3.482626,20.55156661
3.48245,20.53850698
3.482356,20.52539325
3.482256,20.51235526
3.482156,20.49926316
3.482156,20.48620353
3.482064,20.4730898
3.481923,20.45998689
3.481791,20.44692725
3.481709,20.43382434
3.481572,20.42077553
3.481456,20.40767262
3.481331,20.3945697
3.4812,20.38147761
3.480947,20.36841798
3.480784,20.35537998
3.480693,20.34232035
3.48059,20.32927154
3.480475,20.31612535
3.48033,20.30301161
3.480183,20.28997362
3.480066,20.27694645
3.479941,20.26383272
3.479883,20.25074062
3.479893,20.23768099
3.479749,20.2245889
3.479633,20.21150762
3.479505,20.19845881
3.4794,20.18536672
3.479285,20.17231791
3.479133,20.15924745
3.479001,20.14618782
3.478834,20.13309573
3.478614,20.12004692
3.478458,20.10697646
3.478397,20.09387355
3.478289,20.08084638
3.478039,20.06783002
3.477944,20.05470547
3.477875,20.04160256
3.477722,20.02852129
3.477648,20.01549411
3.477549,20.0023912
3.477515,19.98938567
3.47739,19.97629357
3.477256,19.96325558
3.477087,19.95018513
3.477029,19.93714714
3.476867,19.92404422
3.476754,19.91104951
3.476582,19.89793578
3.476397,19.88483286
3.476229,19.87182733
3.476103,19.85875688
3.475945,19.84564315
3.475782,19.83262679
3.475673,19.81954552
3.475611,19.80656163
3.475517,19.79352363
3.475257,19.7804099
3.475178,19.76732863
3.475168,19.75427982
3.475096,19.74126346
3.474971,19.72821465
3.474782,19.71513338
3.474698,19.70207374
3.474559,19.68905739
3.474387,19.67597612
3.474338,19.66292731
3.474151,19.64984603
3.474015,19.63682968
3.473727,19.62375923
3.473619,19.61072123
3.473461,19.59763996
3.473346,19.58459115
3.473273,19.57153152
3.473095,19.55851516
3.472979,19.54549881
3.472845,19.5323959
3.472771,19.51940118
3.472733,19.50630909
3.472623,19.49323864
3.472504,19.48024392
3.472307,19.46717347
3.472217,19.45410302
3.472043,19.44108667
3.471951,19.42803785
3.471776,19.4150215
3.471615,19.40194023
3.47141,19.38888059
3.471228,19.37588588
3.471117,19.36285871
3.471057,19.34982071
3.470835,19.33679354
3.470695,19.32373391
3.47063,19.31066346
3.470464,19.29767956
3.470366,19.28457665
3.470307,19.27158194
3.470231,19.2585223
3.470071,19.24551677
3.469954,19.23245714
3.469806,19.2193975
3.469713,19.20633787
3.469547,19.19328906
3.46938,19.18027271
3.469199,19.16728881
3.468959,19.15428328
3.468868,19.14122365
3.46869,19.12815319
3.468573,19.11515848
3.468459,19.10210967
3.468279,19.08911495
3.468111,19.07606614
3.468006,19.06303897
3.467842,19.05000097
3.467806,19.03694134
3.467689,19.02390335
3.467591,19.01089781
3.46746,18.997849
3.467332,18.98486511
3.467181,18.97180548
3.467048,18.95881076
3.466916,18.94577277
3.466777,18.93272396
3.46653,18.91972924
3.466382,18.90668043
3.466179,18.89368572
3.466055,18.88070182
3.465892,18.86764219
3.465767,18.85466912
3.465611,18.84160948
3.465457,18.82858231
3.465347,18.81550104
3.465172,18.80253878
3.465123,18.78948997
3.465076,18.7764628
3.464968,18.76344644
3.464852,18.75046255
3.464661,18.73743538
3.464522,18.72437575
3.46446,18.71139185
3.464265,18.6984296
3.46408,18.68533751
3.463818,18.67240771
3.463675,18.65929398
3.463504,18.64631009
3.463415,18.63332619
3.463235,18.62030984
3.463088,18.60732595
3.462919,18.59427713
3.462842,18.58124996
3.462703,18.56826607
3.462543,18.55524971
3.462477,18.5422009
3.462414,18.52923865
3.462244,18.51618983
3.462115,18.50322758
3.461974,18.49018959
3.461835,18.47722733
3.461692,18.46418934
3.461523,18.45123791
3.461368,18.43819991
3.46113,18.42521602
3.460965,18.41221049
3.460847,18.39916167
3.460669,18.38612368
3.460507,18.37317225
3.460376,18.36014507
3.460279,18.34715036
3.460125,18.33414483
3.459915,18.32118257
3.459818,18.30814458
3.459793,18.29518233
3.459703,18.28215515
3.45949,18.26910634
3.459356,18.25619819
3.45924,18.24322511
3.459089,18.23020876
3.458934,18.21722487
3.458796,18.20423015
3.458535,18.19125708
3.458382,18.17824073
3.458209,18.16520273
3.458073,18.1522513
3.457874,18.13923495
3.457726,18.12619695
3.457629,18.11320224
3.457475,18.10023999
3.457316,18.08722363
3.457151,18.07428302
3.457023,18.06127749
3.457043,18.04829359
3.456923,18.03528806
3.456752,18.0223258
3.456618,18.00930945
3.456523,17.99636884
3.456342,17.98339576
3.456181,17.97034695
3.455986,17.9573847
3.455764,17.9444008
3.455541,17.93146019
3.455399,17.91843302
3.455127,17.90542748
3.455133,17.89248687
3.454921,17.87953544
3.454811,17.8665299
3.454677,17.85354601
3.454537,17.84056212
3.454435,17.82752412
3.454362,17.81465925
3.45427,17.80156716
3.454079,17.78861572
3.453963,17.77567511
3.453805,17.76268039
3.453684,17.74972896
3.453547,17.73673425
3.453375,17.72378281
3.453175,17.71076646
3.45294,17.69785831
3.452826,17.68486359
3.452725,17.67186888
3.452477,17.65888499
3.452368,17.64592273
3.452167,17.63303622
3.452074,17.62003069
3.451935,17.60706843
3.451808,17.5940088
3.451621,17.58110064
3.451622,17.56814921
3.451514,17.55514368
3.451361,17.5421706
3.451225,17.52925163
3.451034,17.51631102
3.450918,17.50330548
3.450811,17.49037569
3.450613,17.47731606
3.450442,17.46438626
3.450307,17.45139155
3.450068,17.4384293
3.449936,17.42547786
3.449776,17.41259135
3.449611,17.39956417
3.449559,17.38665602
3.449313,17.37365049
3.449177,17.36065577
3.449071,17.34774762
3.449002,17.33480701
3.448932,17.32177983
3.448788,17.30885004
3.448684,17.29587696
3.448561,17.28294717
3.44839,17.2700282
3.448237,17.25705512
3.448134,17.24413615
3.447939,17.23118472
3.447729,17.21816836
3.447543,17.20518447
3.447388,17.19224385
3.447209,17.17934652
3.447129,17.16637345
3.446962,17.15342201
3.446842,17.14049222
3.446703,17.12755161
3.446573,17.11458935
3.446475,17.10158382
3.446426,17.08870812
3.446342,17.07569177
3.446207,17.06278362
3.446071,17.04988628
3.445984,17.03686993
3.44581,17.02392932
3.44568,17.01101034
3.445502,16.99811301
3.445422,16.98510747
3.445244,16.97216686
3.444978,16.95924789
3.444838,16.94626399
3.44476,16.93336666
3.44461,16.92038277
3.444414,16.90747461
3.444301,16.894534
3.4442,16.88161502
3.444023,16.86868523
3.443949,16.8556797
3.443921,16.84278236
3.443787,16.82986339
3.443714,16.81692277
3.443583,16.8039497
3.443477,16.79098745
3.443322,16.77809011
3.443224,16.7651495
3.443056,16.75220888
3.442893,16.73926827
3.442799,16.72631684
3.442582,16.7134195
3.442386,16.70046807
3.44228,16.68755992
3.442204,16.67464094
3.442027,16.66167869
3.441951,16.64874889
3.441833,16.63585156
3.441684,16.62291095
3.441615,16.60998115
3.441521,16.59700808
3.44144,16.5840891
3.441389,16.57118095
3.441269,16.55830526
3.441077,16.54531054
3.440988,16.53236993
3.440898,16.51948341
3.440753,16.50653198
3.440652,16.49359137
3.440406,16.48063993
3.440228,16.46778588
3.440051,16.4548128
3.439952,16.44185055
3.439898,16.42896404
3.439772,16.41610998
3.439644,16.40310445
3.439469,16.39023957
3.439379,16.3772665
3.439301,16.36435835
3.43926,16.35148265
3.439219,16.33847712
3.439143,16.32554733
3.438968,16.31262835
3.43887,16.29975266
3.438783,16.28687696
3.438688,16.27393635
3.43851,16.26099573
3.438342,16.24806594
3.438186,16.23520107
3.43805,16.22223881
3.437934,16.20939558
3.437811,16.19644414
3.437702,16.18351435
3.437608,16.17063866
3.437427,16.1576223
3.437428,16.14477907
3.437346,16.13186009
3.437234,16.1189303
3.43717,16.10597887
3.437081,16.09312481
3.437002,16.08016256
3.436857,16.06729768
3.436776,16.05435707
3.436681,16.04141646
3.436564,16.02855158
3.436434,16.01560015
3.436311,16.00267035
3.436143,15.98979466
3.435983,15.97694061
3.435834,15.96397835
3.43576,15.9511243
3.435608,15.93815122
3.435547,15.92524307
3.435463,15.91231328
3.435293,15.89945922
3.435191,15.88657271
3.435193,15.87364291
3.435212,15.86077804
3.435054,15.84783742
3.434932,15.83491845
3.434846,15.8220644
3.434744,15.80906968
3.434643,15.79625891
3.434551,15.78331829
3.434356,15.77045342
3.43418,15.75750199
3.434017,15.74460465
3.433947,15.7317506
3.43383,15.71879916
3.433782,15.70589101
3.433599,15.69300449
3.433517,15.68011798
3.433433,15.66723147
3.433284,15.65429085
3.433227,15.64142598
3.433217,15.62849618
3.433145,15.61562049
3.433082,15.60276643
3.432975,15.58984746
3.43282,15.57691767
3.432736,15.56399869
3.43263,15.55115546
3.432549,15.53820402
3.432347,15.52538243
3.432183,15.51244182
3.432074,15.49951202
3.432016,15.48665797
3.431865,15.47376063
3.431718,15.46089576
3.43164,15.44796596
3.431542,15.43509027
3.431458,15.42219294
3.431362,15.4093497
3.431311,15.39640909
3.431236,15.38347929
3.431222,15.37063606
3.431131,15.357782
3.431008,15.34486303
3.430908,15.33193324
3.430757,15.31907918
3.430656,15.30617103
3.430505,15.29331697
3.430434,15.28035472
3.430191,15.26744657
3.430074,15.25460333
3.429977,15.24172764
3.429921,15.22886276
3.429798,15.21596543
3.429698,15.20307891
3.429594,15.19015994
3.429485,15.17729507
3.42938,15.16443019
3.429389,15.15153286
3.429327,15.13863552
3.429167,15.12578147
3.429091,15.11293823
3.429024,15.09996516
3.428905,15.08713275
3.4288,15.07426787
3.428679,15.06133808
3.428581,15.04849484
3.428392,15.03559751
3.42821,15.02270017
3.428053,15.00977038
3.427993,14.99693797
3.427914,14.98408391
3.427766,14.9711974
3.427685,14.95830006
3.427601,14.94545683
3.427464,14.93254867
3.427208,14.91970544
3.42738,14.9068081
3.427351,14.89394323
3.427209,14.8810459
3.427108,14.86814856
3.426961,14.85531615
3.426877,14.84237553
3.426769,14.82957558
3.426677,14.81669988
3.426504,14.80383501
3.426342,14.79092686
3.426167,14.77802952
3.426105,14.76518629
3.425973,14.75231059
3.425851,14.73945654
3.425751,14.72658084
3.425652,14.71371597
3.425584,14.70085109
3.42548,14.68793212
3.42544,14.67509971
3.425346,14.66219155
3.425307,14.64929422
3.42523,14.6364618
3.42505,14.62357529
3.424975,14.61074287
3.42485,14.59785636
3.424735,14.5850023
3.424594,14.57218071
3.424502,14.55921846
3.424299,14.54639686
3.4242,14.53353199
3.424024,14.52067793
3.423964,14.5077806
3.423807,14.49494818
3.423748,14.48208331
3.423667,14.46925089
3.423509,14.45634274
3.423433,14.44352115
3.423346,14.43063463
3.423326,14.41781304
3.423261,14.4049157
3.423106,14.39202919
3.423007,14.37915349
3.422874,14.36632108
3.422813,14.35352112
3.422663,14.34059133
3.42251,14.32779137
3.422338,14.31490486
3.42215,14.30202917
3.422076,14.28919675
3.421941,14.27635352
3.421848,14.26348864
3.42173,14.25055885
3.421647,14.23779135
3.421539,14.22492648
3.421393,14.21202914
3.421288,14.19919673
3.421321,14.18634268
3.421251,14.17344534
3.421112,14.16063457
3.420968,14.14776969
3.420867,14.13495892
3.420802,14.12211568
3.420718,14.10923999
3.420476,14.09638593
3.420346,14.0834886
3.420169,14.07067782
3.420034,14.05776967
3.419947,14.04491562
3.419791,14.03211566
3.419702,14.01929407
3.419619,14.00639673
3.419475,13.9936076
3.419246,13.9807319
3.41929,13.96792113
3.419214,13.95504543
3.419148,13.94216974
3.41908,13.92935896
3.418948,13.91650491
3.418843,13.90368331
3.418722,13.89077516
3.418603,13.87795357
3.418493,13.86511033
3.418316,13.85231038
3.418162,13.83938058
3.417995,13.82662391
3.417832,13.81372657
3.417719,13.80099154
3.417682,13.78805092
3.417505,13.77522933
3.417422,13.76240773
3.417314,13.7495645
3.417182,13.73671044
3.417085,13.72389967
3.417024,13.71105643
3.416956,13.69819156
3.416883,13.68535915
3.416754,13.67252673
3.416617,13.65969432
3.416527,13.64690518
3.416404,13.63396457
3.416267,13.62116461
3.416099,13.60837548
3.41592,13.5955106
3.415717,13.58268901
3.41561,13.56989987
3.415506,13.55702418
3.415382,13.54414848
3.415313,13.53137017
3.415101,13.51855939
3.414966,13.50571616
3.414874,13.49284046
3.414741,13.48006215
3.41474,13.46714318
3.414688,13.45440814
3.414558,13.44154327
3.414481,13.42868921
3.414296,13.41584598
3.414226,13.40310012
3.41407,13.39018115
3.413999,13.37740283
3.413815,13.36451632
3.413593,13.35170554
3.413449,13.33895969
3.413287,13.32609481
3.413171,13.31322994
3.413064,13.30046244
3.412919,13.28759757
3.412841,13.27475433
3.412773,13.2619652
3.412609,13.2491977
3.412423,13.23634365
3.412424,13.22354369
3.412332,13.21071128
3.41226,13.19792214
3.412143,13.18500317
3.412028,13.17222486
3.411928,13.159479
3.41178,13.14658167
3.411636,13.13382499
3.411484,13.12096012
3.411279,13.10816016
3.411083,13.09529529
3.410968,13.08250615
3.410903,13.0696521
3.410791,13.05689542
3.410657,13.04410629
3.4105,13.03126305
3.410306,13.01845228
3.410228,13.0055874
3.410118,12.99279827
3.410171,12.98003077
3.410011,12.96718754
3.409855,12.9543443
3.409771,12.94158763
3.409663,12.92874439
3.409504,12.9159228
3.409407,12.9031553
3.409261,12.89035535
3.409113,12.87751211
3.408933,12.86466888
3.408679,12.85190138
3.408604,12.83914471
3.408464,12.82630147
3.408347,12.8134907
3.408169,12.80071238
3.408087,12.78790161
3.407937,12.77504755
3.407804,12.76228006
3.407753,12.74944764
3.40764,12.73661523
3.40759,12.72384773
3.407454,12.71108024
3.407413,12.69831274
3.407175,12.68542623
3.40707,12.67266955
3.406986,12.65990206
3.406835,12.6471021
3.406658,12.63426969
3.406447,12.62149137
3.40631,12.60865896
3.406194,12.595859
3.406052,12.58306987
3.405895,12.57024827
3.405723,12.5574916
3.405632,12.54467
3.405499,12.53190251
3.405396,12.51909173
3.405323,12.50632424
3.405231,12.49350264
3.405118,12.48074597
3.40503,12.46790273
3.404883,12.45509196
3.404752,12.44227036
3.404601,12.42953533
3.404466,12.41672455
3.404364,12.40390296
3.404101,12.3911571
3.403954,12.37838961
3.403811,12.36557883
3.403679,12.35274642
3.403554,12.34000056
3.403424,12.32725471
3.403265,12.31444393
3.403141,12.30168726
3.402993,12.28887648
3.402842,12.27609817
3.402802,12.26331985
3.40279,12.25050908
3.402593,12.23768748
3.402518,12.22489835
3.402353,12.21215249
3.402253,12.19939582
3.402064,12.18657422
3.401987,12.17386083
3.401798,12.16103923
3.401587,12.14823928
3.40138,12.1354285
3.401228,12.12269347
3.401134,12.10993679
3.401024,12.09720175
3.400888,12.08433688
3.400774,12.07152611
3.400599,12.05876943
3.400456,12.04604521
3.400335,12.03323444
3.400218,12.02048858
3.40017,12.00769945
3.400097,11.99487785
3.39989,11.98215364
3.39979,11.9693645
3.399649,11.95662947
3.39951,11.94382951
3.399357,11.93102956
3.399282,11.91824042
3.398972,11.90555949
3.398795,11.89274871
3.398591,11.87995958
3.398523,11.86723536
3.398418,11.85443541
3.398271,11.84163545
3.398072,11.82891124
3.39794,11.8161221
3.397832,11.80339788
3.397693,11.79065203
3.397648,11.77786289
3.397594,11.76506294
3.397465,11.75228462
3.397269,11.73956041
3.397149,11.72682537
3.397004,11.71402542
3.396875,11.70125792
3.396729,11.68851207
3.396482,11.67579867
3.396356,11.66294462
3.396174,11.65020958
3.396043,11.63747455
3.395845,11.62472869
3.395718,11.6119071
3.395579,11.59922616
3.395386,11.5864262
3.395307,11.57370199
3.395205,11.56091285
3.39511,11.54818864
3.394934,11.53544278
3.394906,11.52265365
3.394781,11.50991861
3.394594,11.49712948
3.394468,11.48441608
3.394339,11.47165941
3.394168,11.45891355
3.394015,11.44613524
3.393867,11.43343266
3.393661,11.42064353
